wind_mw,solar_mw,electrolyzer_mw,h2_turbine_mw,storage_mwh_h2,gas_ccs_capacity_mw,annual_gas_generation_mwh,annual_direct_renewable_mwh,annual_h2_turbine_output_mwh,annual_curtailed_surplus_mwh,end_soc_pct,min_soc_pct,capex_total_gbp,opex_lifecycle_undiscounted_gbp,opex_lifecycle_discounted_gbp,objective_total_expenditure_gbp
0.0,0.0,20000.0,2000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,103468181818.18182,167458840221.0023,167458840221.0023,270927022039.1841
0.0,0.0,20000.0,2000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,118468181818.18182,161599704879.8823,161599704879.8823,280067886698.0641
0.0,0.0,20000.0,2000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,133468181818.18182,155740569538.7623,155740569538.7623,289208751356.9441
0.0,0.0,20000.0,4000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,60568181818.181816,186536246244.36227,186536246244.36227,247104428062.5441
0.0,0.0,20000.0,4000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,75568181818.18182,180677110903.24228,180677110903.24228,256245292721.4241
0.0,0.0,20000.0,4000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,90568181818.18182,174817975562.12228,174817975562.12228,265386157380.3041
0.0,0.0,20000.0,4000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,105568181818.18182,168958840221.0023,168958840221.0023,274527022039.1841
0.0,0.0,20000.0,4000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,120568181818.18182,163099704879.8823,163099704879.8823,283667886698.0641
0.0,0.0,20000.0,4000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,135568181818.18182,157240569538.7623,157240569538.7623,292808751356.9441
0.0,0.0,20000.0,6000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,62668181818.181816,188036246244.36227,188036246244.36227,250704428062.5441
0.0,0.0,20000.0,6000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,77668181818.18182,182177110903.24228,182177110903.24228,259845292721.4241
0.0,0.0,20000.0,6000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,92668181818.18182,176317975562.12228,176317975562.12228,268986157380.3041
0.0,0.0,20000.0,6000.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,107668181818.18182,170458840221.0023,170458840221.0023,278127022039.1841
0.0,0.0,20000.0,6000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,122668181818.18182,164599704879.8823,164599704879.8823,287267886698.0641
0.0,0.0,20000.0,6000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,137668181818.18182,158740569538.7623,158740569538.7623,296408751356.9441
0.0,0.0,20000.0,8000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,64768181818.181816,189536246244.36227,189536246244.36227,254304428062.5441
